"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHE","STINT","TOT","PC_PA","Q","1985-Q4",4.239567,
"CHE","STINT","TOT","PC_PA","Q","1986-Q1",3.953933,
"CHE","STINT","TOT","PC_PA","Q","1986-Q2",4.499067,
"CHE","STINT","TOT","PC_PA","Q","1986-Q3",4.421033,
"CHE","STINT","TOT","PC_PA","Q","1986-Q4",3.998933,
"CHE","STINT","TOT","PC_PA","Q","1987-Q1",3.712233,
"CHE","STINT","TOT","PC_PA","Q","1987-Q2",3.7605,
"CHE","STINT","TOT","PC_PA","Q","1987-Q3",3.711567,
"CHE","STINT","TOT","PC_PA","Q","1987-Q4",3.9142,
"CHE","STINT","TOT","PC_PA","Q","1988-Q1",1.867933,
"CHE","STINT","TOT","PC_PA","Q","1988-Q2",2.495133,
"CHE","STINT","TOT","PC_PA","Q","1988-Q3",3.6569,
"CHE","STINT","TOT","PC_PA","Q","1988-Q4",4.2995,
"CHE","STINT","TOT","PC_PA","Q","1989-Q1",5.958333,"B"
"CHE","STINT","TOT","PC_PA","Q","1989-Q2",7.458333,
"CHE","STINT","TOT","PC_PA","Q","1989-Q3",7.479167,
"CHE","STINT","TOT","PC_PA","Q","1989-Q4",8.375,
"CHE","STINT","TOT","PC_PA","Q","1990-Q1",9.333333,
"CHE","STINT","TOT","PC_PA","Q","1990-Q2",9.0625,
"CHE","STINT","TOT","PC_PA","Q","1990-Q3",8.609377,
"CHE","STINT","TOT","PC_PA","Q","1990-Q4",8.666667,
"CHE","STINT","TOT","PC_PA","Q","1991-Q1",8.333333,
"CHE","STINT","TOT","PC_PA","Q","1991-Q2",8.208333,
"CHE","STINT","TOT","PC_PA","Q","1991-Q3",8.083333,
"CHE","STINT","TOT","PC_PA","Q","1991-Q4",8.229167,
"CHE","STINT","TOT","PC_PA","Q","1992-Q1",8.041667,
"CHE","STINT","TOT","PC_PA","Q","1992-Q2",9.1875,
"CHE","STINT","TOT","PC_PA","Q","1992-Q3",7.828126,
"CHE","STINT","TOT","PC_PA","Q","1992-Q4",6.359376,
"CHE","STINT","TOT","PC_PA","Q","1993-Q1",5.375,
"CHE","STINT","TOT","PC_PA","Q","1993-Q2",5.104167,
"CHE","STINT","TOT","PC_PA","Q","1993-Q3",4.75,
"CHE","STINT","TOT","PC_PA","Q","1993-Q4",4.395833,
"CHE","STINT","TOT","PC_PA","Q","1994-Q1",4.145837,
"CHE","STINT","TOT","PC_PA","Q","1994-Q2",4.19271,
"CHE","STINT","TOT","PC_PA","Q","1994-Q3",4.291667,
"CHE","STINT","TOT","PC_PA","Q","1994-Q4",4.125003,
"CHE","STINT","TOT","PC_PA","Q","1995-Q1",3.791667,
"CHE","STINT","TOT","PC_PA","Q","1995-Q2",3.296877,
"CHE","STINT","TOT","PC_PA","Q","1995-Q3",2.69792,
"CHE","STINT","TOT","PC_PA","Q","1995-Q4",2.00521,
"CHE","STINT","TOT","PC_PA","Q","1996-Q1",1.72917,
"CHE","STINT","TOT","PC_PA","Q","1996-Q2",2.354167,
"CHE","STINT","TOT","PC_PA","Q","1996-Q3",2.078127,
"CHE","STINT","TOT","PC_PA","Q","1996-Q4",1.916667,
"CHE","STINT","TOT","PC_PA","Q","1997-Q1",1.78646,
"CHE","STINT","TOT","PC_PA","Q","1997-Q2",1.458333,
"CHE","STINT","TOT","PC_PA","Q","1997-Q3",1.510417,
"CHE","STINT","TOT","PC_PA","Q","1997-Q4",1.796877,
"CHE","STINT","TOT","PC_PA","Q","1998-Q1",1.22396,
"CHE","STINT","TOT","PC_PA","Q","1998-Q2",1.791667,
"CHE","STINT","TOT","PC_PA","Q","1998-Q3",1.709637,
"CHE","STINT","TOT","PC_PA","Q","1998-Q4",1.47151,
"CHE","STINT","TOT","PC_PA","Q","1999-Q1",1.260557,
"CHE","STINT","TOT","PC_PA","Q","1999-Q2",1.079443,
"CHE","STINT","TOT","PC_PA","Q","1999-Q3",1.378333,
"CHE","STINT","TOT","PC_PA","Q","1999-Q4",1.91778,
"CHE","STINT","TOT","PC_PA","Q","2000-Q1",2.476113,
"CHE","STINT","TOT","PC_PA","Q","2000-Q2",3.266667,
"CHE","STINT","TOT","PC_PA","Q","2000-Q3",3.50389,
"CHE","STINT","TOT","PC_PA","Q","2000-Q4",3.446667,
"CHE","STINT","TOT","PC_PA","Q","2001-Q1",3.39111,
"CHE","STINT","TOT","PC_PA","Q","2001-Q2",3.205557,
"CHE","STINT","TOT","PC_PA","Q","2001-Q3",2.876667,
"CHE","STINT","TOT","PC_PA","Q","2001-Q4",1.97722,
"CHE","STINT","TOT","PC_PA","Q","2002-Q1",1.69,
"CHE","STINT","TOT","PC_PA","Q","2002-Q2",1.348333,
"CHE","STINT","TOT","PC_PA","Q","2002-Q3",0.77389,
"CHE","STINT","TOT","PC_PA","Q","2002-Q4",0.7016667,
"CHE","STINT","TOT","PC_PA","Q","2003-Q1",0.49611,
"CHE","STINT","TOT","PC_PA","Q","2003-Q2",0.2927767,
"CHE","STINT","TOT","PC_PA","Q","2003-Q3",0.26917,
"CHE","STINT","TOT","PC_PA","Q","2003-Q4",0.2586133,
"CHE","STINT","TOT","PC_PA","Q","2004-Q1",0.2516667,
"CHE","STINT","TOT","PC_PA","Q","2004-Q2",0.3433333,
"CHE","STINT","TOT","PC_PA","Q","2004-Q3",0.6166667,
"CHE","STINT","TOT","PC_PA","Q","2004-Q4",0.72778,
"CHE","STINT","TOT","PC_PA","Q","2005-Q1",0.76111,
"CHE","STINT","TOT","PC_PA","Q","2005-Q2",0.7527767,
"CHE","STINT","TOT","PC_PA","Q","2005-Q3",0.7683333,
"CHE","STINT","TOT","PC_PA","Q","2005-Q4",0.9566666,
"CHE","STINT","TOT","PC_PA","Q","2006-Q1",1.149723,
"CHE","STINT","TOT","PC_PA","Q","2006-Q2",1.427777,
"CHE","STINT","TOT","PC_PA","Q","2006-Q3",1.680277,
"CHE","STINT","TOT","PC_PA","Q","2006-Q4",1.970833,
"CHE","STINT","TOT","PC_PA","Q","2007-Q1",2.235,
"CHE","STINT","TOT","PC_PA","Q","2007-Q2",2.506667,
"CHE","STINT","TOT","PC_PA","Q","2007-Q3",2.79639,
"CHE","STINT","TOT","PC_PA","Q","2007-Q4",2.751667,
"CHE","STINT","TOT","PC_PA","Q","2008-Q1",2.778333,
"CHE","STINT","TOT","PC_PA","Q","2008-Q2",2.791943,
"CHE","STINT","TOT","PC_PA","Q","2008-Q3",2.81861,
"CHE","STINT","TOT","PC_PA","Q","2008-Q4",1.545,
"CHE","STINT","TOT","PC_PA","Q","2009-Q1",0.475,
"CHE","STINT","TOT","PC_PA","Q","2009-Q2",0.3988867,
"CHE","STINT","TOT","PC_PA","Q","2009-Q3",0.3216667,
"CHE","STINT","TOT","PC_PA","Q","2009-Q4",0.2545,
"CHE","STINT","TOT","PC_PA","Q","2010-Q1",0.24889,
"CHE","STINT","TOT","PC_PA","Q","2010-Q2",0.1552767,
"CHE","STINT","TOT","PC_PA","Q","2010-Q3",0.1716667,
"CHE","STINT","TOT","PC_PA","Q","2010-Q4",0.17,
"CHE","STINT","TOT","PC_PA","Q","2011-Q1",0.1733333,
"CHE","STINT","TOT","PC_PA","Q","2011-Q2",0.17861,
"CHE","STINT","TOT","PC_PA","Q","2011-Q3",0.06777667,
"CHE","STINT","TOT","PC_PA","Q","2011-Q4",0.04889,
"CHE","STINT","TOT","PC_PA","Q","2012-Q1",0.08889,
"CHE","STINT","TOT","PC_PA","Q","2012-Q2",0.09872334,
"CHE","STINT","TOT","PC_PA","Q","2012-Q3",0.05,
"CHE","STINT","TOT","PC_PA","Q","2012-Q4",0.02466667,
"CHE","STINT","TOT","PC_PA","Q","2013-Q1",0.022,
"CHE","STINT","TOT","PC_PA","Q","2013-Q2",0.01833333,
"CHE","STINT","TOT","PC_PA","Q","2013-Q3",0.01933333,
"CHE","STINT","TOT","PC_PA","Q","2013-Q4",0.019,
"CHE","STINT","TOT","PC_PA","Q","2014-Q1",0.02066667,
"CHE","STINT","TOT","PC_PA","Q","2014-Q2",0.01233333,
"CHE","STINT","TOT","PC_PA","Q","2014-Q3",0.014,
"CHE","STINT","TOT","PC_PA","Q","2014-Q4",-0.01566667,
"CHE","STINT","TOT","PC_PA","Q","2015-Q1",-0.8393334,
"CHE","STINT","TOT","PC_PA","Q","2015-Q2",-0.7903333,
"CHE","STINT","TOT","PC_PA","Q","2015-Q3",-0.732,
"CHE","STINT","TOT","PC_PA","Q","2015-Q4",-0.7733333,
"CHE","STINT","TOT","PC_PA","Q","2016-Q1",-0.7636,
"CHE","STINT","TOT","PC_PA","Q","2016-Q2",-0.7481334,
"CHE","STINT","TOT","PC_PA","Q","2016-Q3",-0.7446667,
"CHE","STINT","TOT","PC_PA","Q","2016-Q4",-0.7360666,
"CHE","STINT","TOT","PC_PA","Q","2017-Q1",-0.7281333,
"CHE","STINT","TOT","PC_PA","Q","2017-Q2",-0.7298667,
"CHE","STINT","TOT","PC_PA","Q","2017-Q3",-0.7259333,
"CHE","STINT","TOT","PC_PA","Q","2017-Q4",-0.7416667,
"CHE","STINT","TOT","PC_PA","Q","2018-Q1",-0.7416667,
"CHE","STINT","TOT","PC_PA","Q","2018-Q2",-0.7315333,
"CHE","STINT","TOT","PC_PA","Q","2018-Q3",-0.7306666,
"CHE","STINT","TOT","PC_PA","Q","2018-Q4",-0.7323334,
"CHE","STINT","TOT","PC_PA","Q","2019-Q1",-0.7136,
"CHE","STINT","TOT","PC_PA","Q","2019-Q2",-0.7174667,
"CHE","STINT","TOT","PC_PA","Q","2019-Q3",-0.7955334,
"CHE","STINT","TOT","PC_PA","Q","2019-Q4",-0.7235333,
"CHE","STINT","TOT","PC_PA","Q","2020-Q1",-0.6935334,
"CHE","STINT","TOT","PC_PA","Q","2020-Q2",-0.6380666,
"FRA","STINT","TOT","PC_PA","Q","1970-Q1",9.92,
"FRA","STINT","TOT","PC_PA","Q","1970-Q2",9.186666,
"FRA","STINT","TOT","PC_PA","Q","1970-Q3",8.673333,
"FRA","STINT","TOT","PC_PA","Q","1970-Q4",7.92,
"FRA","STINT","TOT","PC_PA","Q","1971-Q1",6.376667,
"FRA","STINT","TOT","PC_PA","Q","1971-Q2",6.49,
"FRA","STINT","TOT","PC_PA","Q","1971-Q3",6.37,
"FRA","STINT","TOT","PC_PA","Q","1971-Q4",5.91,
"FRA","STINT","TOT","PC_PA","Q","1972-Q1",5.256667,
"FRA","STINT","TOT","PC_PA","Q","1972-Q2",5.14,
"FRA","STINT","TOT","PC_PA","Q","1972-Q3",4.786667,
"FRA","STINT","TOT","PC_PA","Q","1972-Q4",6.843333,
"FRA","STINT","TOT","PC_PA","Q","1973-Q1",7.803333,
"FRA","STINT","TOT","PC_PA","Q","1973-Q2",7.84,
"FRA","STINT","TOT","PC_PA","Q","1973-Q3",9.573334,
"FRA","STINT","TOT","PC_PA","Q","1973-Q4",11.3,
"FRA","STINT","TOT","PC_PA","Q","1974-Q1",12.75,
"FRA","STINT","TOT","PC_PA","Q","1974-Q2",12.93,
"FRA","STINT","TOT","PC_PA","Q","1974-Q3",14.00667,
"FRA","STINT","TOT","PC_PA","Q","1974-Q4",12.39,
"FRA","STINT","TOT","PC_PA","Q","1975-Q1",9.92,
"FRA","STINT","TOT","PC_PA","Q","1975-Q2",7.693333,
"FRA","STINT","TOT","PC_PA","Q","1975-Q3",7.166667,
"FRA","STINT","TOT","PC_PA","Q","1975-Q4",6.913333,
"FRA","STINT","TOT","PC_PA","Q","1976-Q1",7.226666,
"FRA","STINT","TOT","PC_PA","Q","1976-Q2",7.823333,
"FRA","STINT","TOT","PC_PA","Q","1976-Q3",9.226666,
"FRA","STINT","TOT","PC_PA","Q","1976-Q4",10.48333,
"FRA","STINT","TOT","PC_PA","Q","1977-Q1",9.94,
"FRA","STINT","TOT","PC_PA","Q","1977-Q2",9.19,
"FRA","STINT","TOT","PC_PA","Q","1977-Q3",8.53,
"FRA","STINT","TOT","PC_PA","Q","1977-Q4",9.203333,
"FRA","STINT","TOT","PC_PA","Q","1978-Q1",9.88,
"FRA","STINT","TOT","PC_PA","Q","1978-Q2",8.203333,
"FRA","STINT","TOT","PC_PA","Q","1978-Q3",7.493333,
"FRA","STINT","TOT","PC_PA","Q","1978-Q4",7.05,
"FRA","STINT","TOT","PC_PA","Q","1979-Q1",6.85,
"FRA","STINT","TOT","PC_PA","Q","1979-Q2",7.763333,
"FRA","STINT","TOT","PC_PA","Q","1979-Q3",10.82333,
"FRA","STINT","TOT","PC_PA","Q","1979-Q4",12.49667,
"FRA","STINT","TOT","PC_PA","Q","1980-Q1",12.99667,
"FRA","STINT","TOT","PC_PA","Q","1980-Q2",12.64667,
"FRA","STINT","TOT","PC_PA","Q","1980-Q3",11.67667,
"FRA","STINT","TOT","PC_PA","Q","1980-Q4",11.51667,
"FRA","STINT","TOT","PC_PA","Q","1981-Q1",11.96667,
"FRA","STINT","TOT","PC_PA","Q","1981-Q2",15.94,
"FRA","STINT","TOT","PC_PA","Q","1981-Q3",17.44,
"FRA","STINT","TOT","PC_PA","Q","1981-Q4",15.69,
"FRA","STINT","TOT","PC_PA","Q","1982-Q1",14.94667,
"FRA","STINT","TOT","PC_PA","Q","1982-Q2",16.08333,
"FRA","STINT","TOT","PC_PA","Q","1982-Q3",14.39,
"FRA","STINT","TOT","PC_PA","Q","1982-Q4",13.04333,
"FRA","STINT","TOT","PC_PA","Q","1983-Q1",12.71,
"FRA","STINT","TOT","PC_PA","Q","1983-Q2",12.44,
"FRA","STINT","TOT","PC_PA","Q","1983-Q3",12.39,
"FRA","STINT","TOT","PC_PA","Q","1983-Q4",12.33,
"FRA","STINT","TOT","PC_PA","Q","1984-Q1",12.41333,
"FRA","STINT","TOT","PC_PA","Q","1984-Q2",12.30333,
"FRA","STINT","TOT","PC_PA","Q","1984-Q3",11.41333,
"FRA","STINT","TOT","PC_PA","Q","1984-Q4",10.68,
"FRA","STINT","TOT","PC_PA","Q","1985-Q1",10.60667,
"FRA","STINT","TOT","PC_PA","Q","1985-Q2",10.28667,
"FRA","STINT","TOT","PC_PA","Q","1985-Q3",9.803333,
"FRA","STINT","TOT","PC_PA","Q","1985-Q4",9.076667,
"FRA","STINT","TOT","PC_PA","Q","1986-Q1",8.693334,
"FRA","STINT","TOT","PC_PA","Q","1986-Q2",7.363333,
"FRA","STINT","TOT","PC_PA","Q","1986-Q3",7.106667,
"FRA","STINT","TOT","PC_PA","Q","1986-Q4",7.674667,
"FRA","STINT","TOT","PC_PA","Q","1987-Q1",8.340533,
"FRA","STINT","TOT","PC_PA","Q","1987-Q2",8.184033,
"FRA","STINT","TOT","PC_PA","Q","1987-Q3",7.978233,
"FRA","STINT","TOT","PC_PA","Q","1987-Q4",8.572967,
"FRA","STINT","TOT","PC_PA","Q","1988-Q1",8.0147,
"FRA","STINT","TOT","PC_PA","Q","1988-Q2",7.818267,
"FRA","STINT","TOT","PC_PA","Q","1988-Q3",7.727334,
"FRA","STINT","TOT","PC_PA","Q","1988-Q4",8.208366,
"FRA","STINT","TOT","PC_PA","Q","1989-Q1",9.025666,
"FRA","STINT","TOT","PC_PA","Q","1989-Q2",8.889267,
"FRA","STINT","TOT","PC_PA","Q","1989-Q3",9.2082,
"FRA","STINT","TOT","PC_PA","Q","1989-Q4",10.4721,
"FRA","STINT","TOT","PC_PA","Q","1990-Q1",11.01693,
"FRA","STINT","TOT","PC_PA","Q","1990-Q2",9.968233,
"FRA","STINT","TOT","PC_PA","Q","1990-Q3",10.19607,
"FRA","STINT","TOT","PC_PA","Q","1990-Q4",10.10437,
"FRA","STINT","TOT","PC_PA","Q","1991-Q1",9.831433,
"FRA","STINT","TOT","PC_PA","Q","1991-Q2",9.4292,
"FRA","STINT","TOT","PC_PA","Q","1991-Q3",9.5408,
"FRA","STINT","TOT","PC_PA","Q","1991-Q4",9.658667,
"FRA","STINT","TOT","PC_PA","Q","1992-Q1",10.0496,
"FRA","STINT","TOT","PC_PA","Q","1992-Q2",10.0403,
"FRA","STINT","TOT","PC_PA","Q","1992-Q3",10.55087,
"FRA","STINT","TOT","PC_PA","Q","1992-Q4",10.7377,
"FRA","STINT","TOT","PC_PA","Q","1993-Q1",11.8178,
"FRA","STINT","TOT","PC_PA","Q","1993-Q2",8.018567,
"FRA","STINT","TOT","PC_PA","Q","1993-Q3",7.7714,
"FRA","STINT","TOT","PC_PA","Q","1993-Q4",6.739666,
"FRA","STINT","TOT","PC_PA","Q","1994-Q1",6.288233,
"FRA","STINT","TOT","PC_PA","Q","1994-Q2",5.7402,
"FRA","STINT","TOT","PC_PA","Q","1994-Q3",5.622334,
"FRA","STINT","TOT","PC_PA","Q","1994-Q4",5.735933,
"FRA","STINT","TOT","PC_PA","Q","1995-Q1",6.600767,
"FRA","STINT","TOT","PC_PA","Q","1995-Q2",7.4825,
"FRA","STINT","TOT","PC_PA","Q","1995-Q3",6.122233,
"FRA","STINT","TOT","PC_PA","Q","1995-Q4",6.107234,
"FRA","STINT","TOT","PC_PA","Q","1996-Q1",4.460033,
"FRA","STINT","TOT","PC_PA","Q","1996-Q2",3.956633,
"FRA","STINT","TOT","PC_PA","Q","1996-Q3",3.8498,
"FRA","STINT","TOT","PC_PA","Q","1996-Q4",3.476033,
"FRA","STINT","TOT","PC_PA","Q","1997-Q1",3.349367,
"FRA","STINT","TOT","PC_PA","Q","1997-Q2",3.436567,
"FRA","STINT","TOT","PC_PA","Q","1997-Q3",3.4093,
"FRA","STINT","TOT","PC_PA","Q","1997-Q4",3.6561,
"FRA","STINT","TOT","PC_PA","Q","1998-Q1",3.585467,
"FRA","STINT","TOT","PC_PA","Q","1998-Q2",3.602067,
"FRA","STINT","TOT","PC_PA","Q","1998-Q3",3.552867,
"FRA","STINT","TOT","PC_PA","Q","1998-Q4",3.488033,
"FRA","STINT","TOT","PC_PA","Q","1999-Q1",3.090733,
"FRA","STINT","TOT","PC_PA","Q","1999-Q2",2.634067,
"FRA","STINT","TOT","PC_PA","Q","1999-Q3",2.6994,
"FRA","STINT","TOT","PC_PA","Q","1999-Q4",3.4298,
"FRA","STINT","TOT","PC_PA","Q","2000-Q1",3.5423,
"FRA","STINT","TOT","PC_PA","Q","2000-Q2",4.263,
"FRA","STINT","TOT","PC_PA","Q","2000-Q3",4.7376,
"FRA","STINT","TOT","PC_PA","Q","2000-Q4",5.024167,
"FRA","STINT","TOT","PC_PA","Q","2001-Q1",4.745033,
"FRA","STINT","TOT","PC_PA","Q","2001-Q2",4.590766,
"FRA","STINT","TOT","PC_PA","Q","2001-Q3",4.267833,
"FRA","STINT","TOT","PC_PA","Q","2001-Q4",3.4435,
"FRA","STINT","TOT","PC_PA","Q","2002-Q1",3.362233,
"FRA","STINT","TOT","PC_PA","Q","2002-Q2",3.446,
"FRA","STINT","TOT","PC_PA","Q","2002-Q3",3.357333,
"FRA","STINT","TOT","PC_PA","Q","2002-Q4",3.1088,
"FRA","STINT","TOT","PC_PA","Q","2003-Q1",2.6831,
"FRA","STINT","TOT","PC_PA","Q","2003-Q2",2.3619,
"FRA","STINT","TOT","PC_PA","Q","2003-Q3",2.139233,
"FRA","STINT","TOT","PC_PA","Q","2003-Q4",2.149633,
"FRA","STINT","TOT","PC_PA","Q","2004-Q1",2.062933,
"FRA","STINT","TOT","PC_PA","Q","2004-Q2",2.082467,
"FRA","STINT","TOT","PC_PA","Q","2004-Q3",2.1163,
"FRA","STINT","TOT","PC_PA","Q","2004-Q4",2.1636,
"FRA","STINT","TOT","PC_PA","Q","2005-Q1",2.1403,
"FRA","STINT","TOT","PC_PA","Q","2005-Q2",2.1246,
"FRA","STINT","TOT","PC_PA","Q","2005-Q3",2.130333,
"FRA","STINT","TOT","PC_PA","Q","2005-Q4",2.343467,
"FRA","STINT","TOT","PC_PA","Q","2006-Q1",2.611567,
"FRA","STINT","TOT","PC_PA","Q","2006-Q2",2.8895,
"FRA","STINT","TOT","PC_PA","Q","2006-Q3",3.221367,
"FRA","STINT","TOT","PC_PA","Q","2006-Q4",3.594467,
"FRA","STINT","TOT","PC_PA","Q","2007-Q1",3.820333,
"FRA","STINT","TOT","PC_PA","Q","2007-Q2",4.064833,
"FRA","STINT","TOT","PC_PA","Q","2007-Q3",4.5005,
"FRA","STINT","TOT","PC_PA","Q","2007-Q4",4.724767,
"FRA","STINT","TOT","PC_PA","Q","2008-Q1",4.48,
"FRA","STINT","TOT","PC_PA","Q","2008-Q2",4.860466,
"FRA","STINT","TOT","PC_PA","Q","2008-Q3",4.9818,
"FRA","STINT","TOT","PC_PA","Q","2008-Q4",4.214667,
"FRA","STINT","TOT","PC_PA","Q","2009-Q1",2.0117,
"FRA","STINT","TOT","PC_PA","Q","2009-Q2",1.310633,
"FRA","STINT","TOT","PC_PA","Q","2009-Q3",0.8692,
"FRA","STINT","TOT","PC_PA","Q","2009-Q4",0.7219,
"FRA","STINT","TOT","PC_PA","Q","2010-Q1",0.6621333,
"FRA","STINT","TOT","PC_PA","Q","2010-Q2",0.6862667,
"FRA","STINT","TOT","PC_PA","Q","2010-Q3",0.8749334,
"FRA","STINT","TOT","PC_PA","Q","2010-Q4",1.020467,
"FRA","STINT","TOT","PC_PA","Q","2011-Q1",1.093133,
"FRA","STINT","TOT","PC_PA","Q","2011-Q2",1.411633,
"FRA","STINT","TOT","PC_PA","Q","2011-Q3",1.562067,
"FRA","STINT","TOT","PC_PA","Q","2011-Q4",1.495567,
"FRA","STINT","TOT","PC_PA","Q","2012-Q1",1.043,
"FRA","STINT","TOT","PC_PA","Q","2012-Q2",0.6960334,
"FRA","STINT","TOT","PC_PA","Q","2012-Q3",0.3585667,
"FRA","STINT","TOT","PC_PA","Q","2012-Q4",0.1951333,
"FRA","STINT","TOT","PC_PA","Q","2013-Q1",0.2114667,
"FRA","STINT","TOT","PC_PA","Q","2013-Q2",0.2068,
"FRA","STINT","TOT","PC_PA","Q","2013-Q3",0.2235,
"FRA","STINT","TOT","PC_PA","Q","2013-Q4",0.2409,
"FRA","STINT","TOT","PC_PA","Q","2014-Q1",0.2951333,
"FRA","STINT","TOT","PC_PA","Q","2014-Q2",0.2985667,
"FRA","STINT","TOT","PC_PA","Q","2014-Q3",0.1645667,
"FRA","STINT","TOT","PC_PA","Q","2014-Q4",0.08146667,
"FRA","STINT","TOT","PC_PA","Q","2015-Q1",0.04603333,
"FRA","STINT","TOT","PC_PA","Q","2015-Q2",-0.006533334,
"FRA","STINT","TOT","PC_PA","Q","2015-Q3",-0.0278,
"FRA","STINT","TOT","PC_PA","Q","2015-Q4",-0.08916666,
"FRA","STINT","TOT","PC_PA","Q","2016-Q1",-0.1860667,
"FRA","STINT","TOT","PC_PA","Q","2016-Q2",-0.2581,
"FRA","STINT","TOT","PC_PA","Q","2016-Q3",-0.2981,
"FRA","STINT","TOT","PC_PA","Q","2016-Q4",-0.3125,
"FRA","STINT","TOT","PC_PA","Q","2017-Q1",-0.3278,
"FRA","STINT","TOT","PC_PA","Q","2017-Q2",-0.3299667,
"FRA","STINT","TOT","PC_PA","Q","2017-Q3",-0.3296333,
"FRA","STINT","TOT","PC_PA","Q","2017-Q4",-0.3288,
"FRA","STINT","TOT","PC_PA","Q","2018-Q1",-0.3283,
"FRA","STINT","TOT","PC_PA","Q","2018-Q2",-0.3252333,
"FRA","STINT","TOT","PC_PA","Q","2018-Q3",-0.3195,
"FRA","STINT","TOT","PC_PA","Q","2018-Q4",-0.3153333,
"FRA","STINT","TOT","PC_PA","Q","2019-Q1",-0.3085333,
"FRA","STINT","TOT","PC_PA","Q","2019-Q2",-0.3171,
"FRA","STINT","TOT","PC_PA","Q","2019-Q3",-0.3967333,
"FRA","STINT","TOT","PC_PA","Q","2019-Q4",-0.4029667,
"FRA","STINT","TOT","PC_PA","Q","2020-Q1",-0.4055,
"FRA","STINT","TOT","PC_PA","Q","2020-Q2",-0.3000333,
"CHL","STINT","TOT","PC_PA","M","1997-07",12.54,
"CHL","STINT","TOT","PC_PA","M","1997-08",13.77,
"CHL","STINT","TOT","PC_PA","M","1997-09",13.47,
"CHL","STINT","TOT","PC_PA","M","1997-10",14.82,
"CHL","STINT","TOT","PC_PA","M","1997-11",13.04,
"CHL","STINT","TOT","PC_PA","M","1997-12",10.63,
"CHL","STINT","TOT","PC_PA","M","1998-01",19.17,
"CHL","STINT","TOT","PC_PA","M","1998-02",18.23,
